Num_Acc,date,time_of_day,max_severity,weather,collision_type,lighting,urban_area,department
202400024526,2024-05-23,Afternoon,3,8,2.0,1,2,92
202400024527,2024-10-08,Evening,3,8,6.0,5,2,50
202400024528,2024-05-23,Evening,4,1,3.0,1,2,92
202400024529,2024-10-08,Morning,4,8,2.0,2,2,50
202400024530,2024-05-24,Morning,4,1,3.0,2,1,57
202400024531,2024-10-07,Morning,4,1,1.0,5,2,50
202400024532,2024-05-23,Afternoon,3,1,6.0,1,1,40
202400024533,2024-05-24,Morning,4,1,6.0,1,1,21
202400024534,2024-05-30,Afternoon,4,1,6.0,1,2,49
202400024535,2024-05-23,Afternoon,3,8,6.0,1,1,21
202400024536,2024-05-23,Morning,3,1,2.0,1,2,46
202400024537,2024-10-08,Afternoon,4,1,2.0,1,2,49
202400024538,2024-05-11,Night,2,1,6.0,3,1,01
202400024539,2024-10-09,Afternoon,4,3,3.0,1,2,45
202400024540,2024-05-24,Night,3,1,7.0,4,2,26
202400024541,2024-10-09,Morning,4,3,2.0,1,1,45
202400024542,2024-05-24,Evening,4,1,1.0,1,1,42
202400024543,2024-08-30,Morning,4,1,1.0,1,2,44
202400024544,2024-05-24,Afternoon,4,1,6.0,1,1,44
202400024545,2024-05-24,Night,4,1,2.0,3,1,34
202400024546,2024-05-23,Afternoon,3,1,2.0,1,1,57
202400024547,2024-05-22,Evening,3,3,6.0,1,1,56
202400024548,2024-10-05,Night,2,1,6.0,5,2,42
202400024549,2024-05-17,Morning,3,2,3.0,1,2,56
202400024550,2024-10-09,Morning,4,2,6.0,1,2,37
202400024551,2024-05-22,Morning,3,1,3.0,1,2,65
202400024552,2024-05-22,Afternoon,3,1,6.0,1,1,32
202400024553,2024-10-09,Night,4,3,3.0,5,2,37
202400024554,2024-05-24,Night,3,1,6.0,3,1,32
202400024555,2024-05-24,Afternoon,3,1,1.0,1,1,71
202400024556,2024-05-21,Night,3,2,7.0,3,1,61
202400024557,2024-10-09,Evening,4,2,4.0,5,2,33
202400024558,2024-05-23,Afternoon,4,1,3.0,1,1,68
202400024559,2024-05-23,Evening,4,1,3.0,1,1,29
202400024560,2024-10-08,Night,4,2,3.0,5,2,29
202400024561,2024-05-21,Morning,3,1,6.0,1,1,29
202400024562,2024-10-08,Evening,4,2,6.0,2,2,29
202400024563,2024-05-24,Afternoon,4,1,3.0,1,1,29
202400024564,2024-05-23,Afternoon,3,2,1.0,1,1,38
202400024565,2024-10-08,Afternoon,4,2,6.0,1,2,29
202400024566,2024-05-24,Afternoon,2,1,3.0,1,1,02
202400024567,2024-10-09,Morning,4,3,3.0,1,1,27
202400024568,2024-05-23,Afternoon,3,1,6.0,1,1,02
202400024569,2024-10-08,Afternoon,4,1,6.0,1,2,27
202400024570,2024-05-24,Afternoon,3,1,6.0,1,1,15
202400024571,2024-05-23,Evening,4,1,7.0,1,1,58
202400024572,2024-10-08,Morning,3,2,6.0,2,2,27
202400024573,2024-05-23,Evening,4,1,1.0,1,1,66
202400024574,2024-10-09,Evening,4,2,2.0,5,1,25
202400024575,2024-05-24,Evening,3,1,3.0,1,1,54
202400024576,2024-10-09,Morning,4,1,3.0,1,2,13
202400024577,2024-10-09,Night,4,1,1.0,5,2,13
202400024578,2024-10-09,Evening,4,2,2.0,5,2,13
202400024579,2024-10-05,Evening,4,1,2.0,5,2,13
202400024580,2024-10-09,Evening,4,2,6.0,5,2,10
202400024581,2024-10-09,Morning,3,1,2.0,1,2,06
202400024582,2024-10-09,Afternoon,4,3,3.0,1,2,75
202400024583,2024-10-09,Afternoon,4,3,3.0,1,2,75
202400024584,2024-10-09,Evening,4,2,4.0,5,2,75
202400024585,2024-10-09,Evening,4,3,2.0,5,2,75
202400024586,2024-10-07,Night,3,2,3.0,5,2,75
202400024587,2024-10-09,Evening,4,3,6.0,5,2,75
202400024588,2024-10-09,Afternoon,3,3,6.0,1,2,75
202400024589,2024-10-09,Morning,4,2,1.0,2,2,75
202400024590,2024-10-08,Afternoon,4,1,3.0,1,2,75
202400024591,2024-10-08,Night,4,8,3.0,5,2,75
202400024592,2024-10-09,Afternoon,4,2,6.0,1,2,94
202400024593,2024-10-08,Morning,4,1,6.0,3,2,93
202400024594,2024-10-09,Evening,4,3,3.0,5,2,93
202400024595,2024-10-09,Evening,4,3,6.0,2,2,93
202400024596,2024-10-09,Afternoon,4,3,3.0,1,2,93
202400024597,2024-10-09,Morning,4,2,3.0,1,2,93
202400024598,2024-10-09,Afternoon,4,3,3.0,1,2,93
202400024599,2024-10-09,Evening,4,3,1.0,2,2,93
202400024600,2024-10-09,Night,4,1,1.0,5,2,92
202400024601,2024-10-04,Afternoon,4,1,3.0,1,2,92
202400024602,2024-10-08,Morning,4,8,4.0,1,2,92
202400024603,2024-10-07,Morning,4,1,7.0,1,2,92
202400024604,2024-10-09,Morning,4,3,2.0,1,2,92
202400024605,2024-10-09,Morning,3,2,6.0,2,2,92
202400024606,2024-10-09,Evening,4,3,6.0,5,2,92
202400024607,2024-10-09,Afternoon,4,1,7.0,1,1,34
202400024609,2024-10-10,Night,2,2,6.0,3,1,84
202400024610,2024-10-09,Afternoon,4,1,3.0,1,2,22
202400024611,2024-10-10,Morning,4,2,6.0,2,2,51
202400024612,2024-10-10,Morning,4,1,2.0,2,1,37
202400024613,2024-10-10,Morning,4,1,7.0,1,2,30
202400024614,2024-10-10,Morning,4,1,6.0,1,1,04
202400024615,2024-10-10,Night,4,2,2.0,3,1,51
202400024616,2024-10-10,Morning,2,1,6.0,1,1,51
202400024617,2024-10-09,Afternoon,4,3,1.0,1,1,56
202400024618,2024-10-09,Morning,3,3,1.0,2,1,77
202400024619,2024-10-09,Afternoon,4,1,6.0,1,1,2B
202400024620,2024-10-08,Afternoon,3,1,1.0,1,1,80
202400024621,2024-10-10,Evening,3,1,2.0,1,1,63
202400024622,2024-10-10,Morning,3,1,6.0,1,1,68
202400024623,2024-09-21,Afternoon,4,1,6.0,1,2,29
202400024624,2024-10-09,Evening,2,6,3.0,3,1,31
202400024625,2024-10-07,Evening,3,3,7.0,3,2,70
202400024626,2024-10-10,Afternoon,3,1,3.0,1,1,50
202400024627,2024-10-10,Morning,4,1,1.0,1,1,45
202400024628,2024-10-09,Afternoon,4,1,3.0,1,1,18
202400024629,2024-10-10,Night,4,2,3.0,3,1,36
202400024630,2024-10-09,Night,3,3,7.0,5,2,36
202400024631,2024-10-09,Afternoon,3,3,6.0,1,1,16
202400024632,2024-10-08,Morning,3,2,7.0,1,1,21
202400024633,2024-10-09,Evening,3,6,6.0,3,1,23
202400024634,2024-10-10,Morning,2,1,7.0,1,2,30
202400024635,2024-08-20,Morning,3,1,2.0,1,1,79
202400024636,2024-10-10,Afternoon,4,1,6.0,1,1,85
202400024637,2024-10-09,Morning,3,1,1.0,1,1,24
202400024638,2024-10-10,Morning,4,9,2.0,2,1,45
202400024640,2024-10-10,Morning,4,1,1.0,3,1,41
202400024641,2024-10-07,Afternoon,3,1,3.0,1,1,13
202400024642,2024-10-09,Morning,4,1,5.0,1,1,26
202400024643,2024-09-24,Evening,3,1,6.0,1,2,68
202400024644,2024-10-09,Afternoon,3,2,2.0,1,1,46
202400024645,2024-10-10,Afternoon,4,1,3.0,1,1,16
202400024646,2024-10-09,Afternoon,3,3,1.0,1,1,47
202400024647,2024-10-08,Evening,4,1,7.0,1,2,33
202400024648,2024-10-08,Afternoon,3,1,3.0,1,2,33
202400024649,2024-10-10,Morning,2,7,6.0,1,2,85
202400024650,2024-10-09,Evening,4,1,6.0,1,1,50
202400024651,2024-10-10,Afternoon,3,1,6.0,1,1,14
202400024652,2024-10-09,Evening,2,2,1.0,3,1,22
202400024653,2024-10-10,Morning,3,3,1.0,4,1,76
202400024654,2024-10-08,Afternoon,4,8,6.0,1,1,54
202400024655,2024-09-20,Afternoon,4,1,4.0,1,1,33
202400024656,2024-10-09,Afternoon,4,3,4.0,1,1,91
202400024657,2024-10-09,Afternoon,4,1,4.0,1,1,92
202400024658,2024-10-08,Night,4,1,3.0,5,1,92
202400024659,2024-10-08,Afternoon,4,9,5.0,1,1,92
202400024660,2024-10-07,Morning,4,8,2.0,1,1,93
202400024661,2024-07-13,Night,4,1,2.0,3,1,91
202400024662,2024-07-12,Afternoon,4,1,6.0,1,1,91
202400024663,2024-07-11,Afternoon,4,1,6.0,1,1,91
202400024664,2024-08-07,Afternoon,4,1,6.0,1,2,74
202400024665,2024-07-28,Afternoon,4,7,3.0,1,1,29
202400024678,2024-10-08,Afternoon,4,2,6.0,1,2,69
202400024679,2024-10-08,Morning,4,3,3.0,1,2,69
202400024680,2024-10-08,Morning,4,1,3.0,1,2,69
202400024682,2024-10-08,Evening,4,1,6.0,3,2,2B
202400024685,2024-10-08,Afternoon,4,8,1.0,1,2,95
202400024686,2024-10-08,Night,4,8,1.0,5,2,95
202400024687,2024-10-08,Morning,4,1,6.0,1,2,91
202400024688,2024-10-08,Morning,4,2,7.0,1,2,91
202400024689,2024-10-05,Afternoon,3,2,7.0,1,2,85
202400024690,2024-10-08,Morning,4,1,6.0,2,2,85
202400024691,2024-10-07,Evening,4,1,2.0,1,2,84
202400024692,2024-10-07,Afternoon,3,1,3.0,1,2,83
202400024693,2024-10-06,Evening,4,2,7.0,5,2,80
202400024694,2024-10-08,Morning,2,8,1.0,1,1,77
202400024695,2024-10-07,Afternoon,4,2,1.0,1,1,77
202400024696,2024-10-08,Evening,4,3,1.0,3,1,77
202400024697,2024-10-08,Morning,4,3,6.0,2,2,69
202400024698,2024-10-07,Morning,4,3,7.0,1,2,67
202400024699,2024-10-08,Morning,4,1,2.0,1,2,66
202400024700,2024-10-07,Morning,4,2,2.0,1,2,66
202400024701,2024-10-07,Evening,4,1,3.0,1,2,65
202400024702,2024-10-03,Evening,4,1,2.0,1,2,62
202400024703,2024-10-08,Afternoon,4,1,3.0,1,2,61
202400024704,2024-10-08,Afternoon,4,1,3.0,1,2,59
202400024705,2024-10-08,Afternoon,4,1,3.0,1,2,59
202400024706,2024-10-08,Afternoon,4,1,6.0,1,2,56
202400024707,2024-10-07,Afternoon,4,8,6.0,1,2,56
202400024708,2024-10-08,Afternoon,4,1,6.0,1,2,56
202400024709,2024-10-08,Morning,4,1,3.0,1,2,56
202400024710,2024-10-04,Morning,3,1,1.0,1,2,50
202400024711,2024-10-07,Evening,4,2,2.0,1,1,49
202400024712,2024-10-06,Afternoon,4,8,2.0,1,2,49
202400024713,2024-10-07,Evening,4,1,6.0,5,2,49
202400024714,2024-10-07,Morning,4,1,2.0,2,1,49
202400024715,2024-10-08,Night,3,9,7.0,5,2,45
202400024716,2024-10-09,Night,4,2,6.0,4,2,45
202400024717,2024-10-08,Afternoon,4,1,4.0,1,2,45
202400024718,2024-10-08,Morning,4,2,4.0,1,2,45
202400024719,2024-10-07,Afternoon,4,2,2.0,1,2,45
202400024720,2024-10-08,Evening,4,2,1.0,5,2,45
202400024721,2024-10-07,Morning,3,1,3.0,1,2,45
202400024722,2024-10-08,Afternoon,4,1,6.0,1,2,43
202400024723,2024-10-08,Morning,2,1,3.0,1,2,37
202400024724,2024-10-08,Morning,4,2,3.0,2,2,37
202400024725,2024-10-08,Morning,4,2,6.0,3,2,37
202400024726,2024-10-08,Afternoon,4,1,3.0,1,2,36
202400024727,2024-10-08,Afternoon,3,1,3.0,1,2,34
202400024728,2024-10-08,Afternoon,4,1,6.0,1,2,31
202400024729,2024-10-08,Morning,3,1,1.0,2,2,31
202400024730,2024-10-08,Morning,3,1,3.0,2,2,31
202400024731,2024-10-08,Afternoon,4,1,7.0,1,2,30
202400024732,2024-10-08,Morning,4,1,2.0,1,2,29
202400024733,2024-10-03,Evening,4,9,7.0,2,2,70
202400024734,2024-10-08,Morning,4,1,6.0,1,2,23
202400024735,2024-10-08,Night,4,1,7.0,5,2,14
202400024736,2024-10-08,Morning,4,2,4.0,1,2,13
202400024737,2024-10-08,Afternoon,4,1,6.0,1,2,13
202400024738,2024-10-08,Afternoon,4,1,1.0,1,2,13
202400024739,2024-10-08,Afternoon,4,1,1.0,1,2,13
202400024740,2024-10-08,Afternoon,4,1,7.0,1,2,13
202400024741,2024-10-08,Night,2,3,7.0,4,2,13
202400024742,2024-10-08,Morning,4,3,3.0,2,2,13
202400024743,2024-10-05,Night,3,1,1.0,3,1,11
202400024744,2024-10-08,Morning,4,1,1.0,1,2,11
202400024745,2024-01-26,Afternoon,3,1,6.0,1,2,74
202400024746,2024-06-06,Evening,4,1,6.0,1,2,44
202400024747,2024-04-23,Afternoon,3,1,6.0,1,2,82
202400024749,2024-06-26,Morning,4,1,6.0,1,2,69
202400024750,2024-06-18,Afternoon,4,1,2.0,1,2,69
202400024751,2024-06-25,Evening,4,1,6.0,1,2,69
202400024752,2024-06-26,Night,4,1,6.0,1,2,2B
202400024754,2024-06-26,Morning,4,7,6.0,1,2,95
202400024755,2024-06-25,Evening,3,1,3.0,1,2,95
202400024756,2024-06-26,Night,4,1,7.0,5,2,91
202400024757,2024-06-26,Morning,3,1,3.0,1,2,91
202400024758,2024-06-12,Afternoon,4,1,6.0,1,2,91
202400024759,2024-06-26,Afternoon,4,1,6.0,1,2,84
202400024760,2024-06-26,Evening,3,1,6.0,1,2,83
202400024761,2024-06-23,Afternoon,3,1,1.0,1,2,83
202400024762,2024-06-25,Morning,4,1,3.0,1,2,80
202400024763,2024-06-26,Afternoon,4,1,3.0,1,1,79
202400024764,2024-06-25,Afternoon,4,1,6.0,1,2,77
202400024765,2024-06-26,Morning,4,1,3.0,1,2,72
202400024766,2024-06-25,Evening,4,1,6.0,1,2,72
202400024767,2024-06-25,Morning,4,1,3.0,1,2,69
202400024768,2024-06-25,Evening,4,1,3.0,1,2,67
202400024769,2024-06-25,Morning,4,1,6.0,1,2,67
202400024770,2024-06-25,Morning,4,1,6.0,1,2,67
202400024771,2024-06-25,Evening,4,1,3.0,1,2,65
202400024772,2024-06-26,Afternoon,3,1,6.0,1,2,64
202400024773,2024-06-26,Night,4,1,6.0,5,2,64
202400024774,2024-06-25,Afternoon,4,1,7.0,1,2,64
202400024775,2024-06-25,Afternoon,3,1,2.0,1,2,64
202400024776,2024-06-26,Evening,4,1,3.0,1,2,63
202400024777,2024-06-26,Night,4,1,6.0,4,2,61
202400024778,2024-06-25,Afternoon,4,1,6.0,1,1,60
202400024779,2024-06-26,Evening,4,1,3.0,1,2,59
202400024780,2024-06-25,Afternoon,3,1,3.0,1,2,59
202400024781,2024-06-25,Morning,3,1,6.0,1,2,59
202400024782,2024-06-25,Afternoon,3,1,6.0,1,2,57
202400024783,2024-06-26,Morning,4,1,6.0,1,2,56
202400024784,2024-06-25,Afternoon,4,1,2.0,1,1,56
202400024785,2024-06-25,Afternoon,4,1,6.0,1,2,54
202400024786,2024-06-25,Morning,3,1,3.0,1,2,51
202400024787,2024-06-24,Afternoon,4,1,7.0,1,2,51
202400024788,2024-05-23,Evening,3,1,6.0,2,2,49
202400024789,2024-06-09,Night,4,1,3.0,3,2,49
202400024790,2024-06-26,Morning,4,1,6.0,1,2,49
202400024791,2024-05-01,Night,4,1,6.0,5,2,42
202400024792,2024-06-26,Evening,4,1,6.0,1,2,38
202400024793,2024-06-25,Afternoon,4,1,3.0,1,2,37
202400024794,2024-06-26,Morning,3,1,2.0,1,1,35
202400024795,2024-06-26,Morning,4,1,1.0,1,2,35
202400024796,2024-06-26,Evening,4,1,3.0,1,2,34
202400024797,2024-06-25,Morning,3,1,2.0,1,2,34
202400024798,2024-06-26,Morning,4,1,3.0,1,2,33
202400024799,2024-06-24,Afternoon,3,1,6.0,1,1,33
202400024800,2024-06-26,Night,3,1,6.0,5,2,31
202400024801,2024-06-25,Night,4,1,3.0,3,1,15
202400024802,2024-06-25,Morning,4,1,3.0,1,2,15
202400024803,2024-06-25,Afternoon,3,1,6.0,1,2,15
202400024804,2024-06-26,Night,4,1,3.0,5,2,13
202400024805,2024-06-26,Morning,4,1,3.0,1,2,13
202400024806,2024-06-26,Night,2,1,1.0,5,2,13
202400024807,2024-06-26,Night,4,1,2.0,5,2,13
202400024808,2024-06-26,Night,4,1,1.0,5,2,13
202400024809,2024-06-26,Afternoon,4,1,1.0,1,2,13
202400024810,2024-06-21,Afternoon,2,1,1.0,1,2,13
202400024811,2024-06-26,Evening,4,1,6.0,1,2,11
202400024812,2024-06-26,Morning,3,1,6.0,1,1,11
202400024813,2024-06-25,Afternoon,4,1,6.0,1,2,11
202400024814,2024-06-26,Night,3,1,6.0,5,2,06
202400024815,2024-06-26,Afternoon,4,1,3.0,1,2,06
202400024816,2024-06-25,Night,4,2,2.0,5,2,06
202400024817,2024-06-26,Morning,4,1,6.0,1,2,01
202400024818,2024-11-16,Afternoon,2,1,6.0,1,2,21
202400024819,2024-11-11,Afternoon,4,1,7.0,1,1,77
202400024820,2024-06-26,Morning,4,1,3.0,1,2,75
202400024821,2024-11-15,Evening,3,1,6.0,3,2,77
202400024822,2024-06-26,Morning,4,1,2.0,1,2,75
202400024823,2024-11-15,Night,2,1,6.0,3,1,84
202400024824,2024-06-26,Afternoon,3,1,6.0,1,2,75
202400024825,2024-11-13,Afternoon,3,1,2.0,1,2,67
202400024826,2024-06-26,Morning,4,1,6.0,1,2,75
202400024827,2024-11-15,Afternoon,2,8,6.0,3,2,38
202400024828,2024-06-26,Afternoon,4,1,6.0,1,2,75
202400024829,2024-11-14,Evening,3,1,6.0,3,1,33
202400024830,2024-06-26,Morning,4,1,5.0,1,2,75
202400024831,2024-11-15,Morning,4,5,1.0,2,1,49
202400024832,2024-06-26,Evening,4,1,6.0,1,2,75
202400024833,2024-11-15,Afternoon,4,1,2.0,1,1,61
202400024834,2024-06-26,Morning,4,1,3.0,1,2,75
202400024835,2024-06-26,Evening,4,1,3.0,1,2,75
202400024836,2024-11-14,Evening,4,1,2.0,5,1,13
202400024837,2024-06-25,Evening,4,1,3.0,1,2,75
202400024838,2024-11-15,Morning,3,1,2.0,2,1,13
202400024839,2024-06-26,Afternoon,4,1,6.0,1,2,75
202400024840,2024-11-14,Morning,4,1,3.0,3,1,13
202400024841,2024-11-14,Night,4,1,6.0,3,1,13
202400024842,2024-06-26,Afternoon,4,1,6.0,1,2,75
202400024843,2024-11-14,Evening,4,1,6.0,3,1,13
202400024844,2024-06-26,Morning,4,1,6.0,1,2,75
202400024845,2024-11-14,Afternoon,4,1,2.0,1,1,13
202400024846,2024-06-26,Night,4,1,2.0,5,2,75
202400024847,2024-11-13,Afternoon,3,1,3.0,1,1,13
202400024848,2024-06-25,Evening,4,1,2.0,1,2,75
202400024849,2024-11-14,Evening,4,1,2.0,5,1,83
202400024850,2024-06-25,Afternoon,4,1,3.0,1,2,75
202400024851,2024-06-26,Afternoon,4,1,6.0,1,2,75
202400024852,2024-11-09,Night,4,1,4.0,3,1,69
202400024853,2024-06-26,Morning,4,1,3.0,1,2,75
202400024854,2024-11-15,Evening,4,1,2.0,5,1,33
202400024855,2024-06-25,Night,4,1,3.0,5,2,75
202400024856,2024-11-13,Morning,4,1,2.0,1,1,33
202400024857,2024-06-25,Night,3,1,7.0,5,2,94
202400024858,2024-06-26,Afternoon,4,1,6.0,1,2,94
202400024859,2024-11-15,Morning,4,1,2.0,3,1,62
202400024860,2024-11-15,Evening,4,1,1.0,3,1,78
202400024861,2024-06-26,Morning,4,1,5.0,1,2,94
202400024862,2024-06-26,Afternoon,4,1,3.0,1,2,94
202400024863,2024-11-15,Afternoon,4,1,4.0,1,1,92
202400024864,2024-06-26,Afternoon,4,1,3.0,1,2,94
202400024865,2024-11-15,Afternoon,4,1,2.0,1,1,92
202400024866,2024-06-26,Morning,4,1,3.0,1,1,77
202400024867,2024-11-15,Morning,4,8,3.0,1,1,92
202400024868,2024-06-26,Morning,4,1,6.0,1,2,93
202400024869,2024-11-14,Morning,4,1,3.0,1,1,92
202400024870,2024-06-26,Morning,4,1,3.0,1,2,93
202400024871,2024-11-15,Morning,4,1,6.0,1,1,95
202400024872,2024-06-26,Afternoon,4,1,2.0,1,2,93
202400024873,2024-11-14,Night,4,1,2.0,3,1,95
202400024874,2024-11-15,Evening,4,1,2.0,3,1,94
202400024875,2024-06-26,Afternoon,4,1,3.0,1,2,93
202400024876,2024-06-25,Afternoon,4,1,6.0,1,2,93
202400024877,2024-11-15,Evening,4,1,2.0,3,1,77
202400024878,2024-06-26,Morning,4,1,3.0,1,2,93
202400024879,2024-07-06,Afternoon,3,1,3.0,1,1,13
202400024881,2024-06-26,Afternoon,4,1,3.0,1,2,93
202400024882,2024-06-26,Afternoon,4,1,7.0,1,2,93
202400024884,2024-06-26,Evening,4,1,2.0,1,2,93
202400024887,2024-11-14,Evening,4,1,6.0,5,2,69
202400024888,2024-06-26,Morning,4,1,3.0,1,2,92
202400024889,2024-06-25,Night,4,1,2.0,5,2,92
202400024890,2024-06-26,Evening,4,1,6.0,2,2,92
202400024891,2024-11-14,Afternoon,4,1,3.0,1,2,69
202400024892,2024-06-26,Evening,4,1,3.0,1,2,92
202400024893,2024-06-27,Morning,3,1,1.0,1,2,60
202400024894,2024-06-27,Evening,3,1,7.0,1,2,76
202400024895,2024-11-14,Morning,4,1,6.0,1,2,69
202400024896,2024-06-26,Evening,4,7,3.0,1,1,37
202400024898,2024-06-27,Evening,3,1,1.0,1,2,12
202400024900,2024-06-26,Evening,2,1,6.0,1,1,36
202400024902,2024-06-27,Morning,3,1,1.0,1,1,86
202400024903,2024-11-14,Evening,4,1,3.0,5,2,69
202400024904,2024-11-13,Morning,4,1,2.0,1,2,2B
202400024905,2024-06-27,Morning,3,1,3.0,1,1,65
202400024908,2024-06-26,Morning,3,1,2.0,2,1,14
202400024910,2024-11-14,Afternoon,4,1,3.0,1,2,2A
202400024911,2024-11-12,Night,2,1,2.0,3,2,95
202400024912,2024-11-14,Afternoon,3,1,3.0,1,2,95
202400024913,2024-06-27,Afternoon,2,1,3.0,1,1,44
202400024914,2024-11-14,Morning,4,8,6.0,1,2,95
202400024915,2024-11-14,Evening,4,1,6.0,5,2,91
202400024916,2024-06-27,Morning,4,1,3.0,1,1,71
202400024917,2024-06-27,Morning,3,1,7.0,1,2,62
202400024918,2024-11-14,Morning,4,1,3.0,1,2,91
202400024919,2024-06-26,Evening,3,1,7.0,1,1,56
202400024920,2024-06-26,Afternoon,3,1,6.0,1,2,56
202400024921,2024-11-14,Afternoon,4,1,3.0,1,2,84
202400024922,2024-06-27,Morning,4,1,3.0,1,1,56
202400024923,2024-11-14,Afternoon,3,1,6.0,1,2,83
202400024924,2024-06-26,Morning,3,1,6.0,1,2,56
202400024925,2024-11-14,Afternoon,4,1,3.0,1,2,83
202400024926,2024-11-08,Afternoon,4,1,6.0,1,1,82
202400024927,2024-06-26,Evening,3,1,1.0,1,1,59
202400024928,2024-11-13,Afternoon,3,1,7.0,1,2,80
202400024929,2024-11-13,Afternoon,4,1,6.0,1,2,78
202400024930,2024-11-13,Evening,3,1,6.0,5,2,77
202400024931,2024-11-13,Evening,4,1,3.0,3,2,76
202400024932,2024-06-26,Evening,2,1,3.0,1,1,59
202400024933,2024-11-14,Evening,4,1,2.0,3,1,73
202400024934,2024-11-13,Afternoon,4,1,3.0,1,2,72
202400024935,2024-11-14,Afternoon,4,1,3.0,1,2,71
202400024936,2024-06-27,Afternoon,3,1,1.0,1,1,67
202400024937,2024-11-13,Afternoon,4,2,6.0,2,2,67
202400024938,2024-11-13,Afternoon,3,8,3.0,2,2,65
202400024939,2024-06-27,Evening,3,1,6.0,1,1,76
202400024940,2024-11-14,Evening,4,1,6.0,5,2,64
202400024941,2024-11-14,Afternoon,4,1,2.0,1,1,64
202400024942,2024-06-26,Afternoon,3,1,1.0,1,1,2A
202400024943,2024-11-14,Morning,2,8,6.0,1,2,64
202400024944,2024-06-27,Morning,4,1,1.0,1,1,2B
202400024945,2024-11-13,Afternoon,3,1,1.0,1,2,64
202400024946,2024-06-27,Morning,3,1,6.0,1,1,89
202400024947,2024-06-27,Morning,3,1,2.0,1,2,89
202400024948,2024-06-27,Evening,3,3,6.0,2,1,89
202400024949,2024-11-13,Afternoon,4,1,3.0,1,2,62
202400024950,2024-11-14,Evening,4,2,6.0,5,2,60
202400024951,2024-06-25,Evening,3,1,7.0,1,1,63
202400024952,2024-11-14,Afternoon,4,1,3.0,1,2,59
202400024953,2024-11-14,Afternoon,4,8,6.0,1,2,59
202400024954,2024-06-26,Evening,3,1,3.0,2,1,63
202400024955,2024-06-26,Evening,4,1,6.0,2,1,61
202400024956,2024-11-14,Afternoon,4,1,4.0,1,2,56
202400024957,2024-11-14,Night,4,1,7.0,3,2,56
202400024958,2024-06-27,Afternoon,3,1,6.0,1,1,61
202400024959,2024-03-07,Evening,4,1,1.0,5,2,83
202400024960,2024-06-23,Morning,3,7,6.0,1,1,41
202400024961,2024-11-14,Afternoon,4,1,6.0,5,2,54
202400024962,2024-03-07,Afternoon,3,1,1.0,2,2,80
202400024963,2024-06-25,Morning,4,1,3.0,1,2,29
202400024964,2024-03-07,Evening,4,1,6.0,2,1,78
202400024965,2024-11-13,Afternoon,4,1,3.0,1,2,54
202400024966,2024-06-26,Evening,4,1,3.0,2,2,02
202400024967,2024-03-07,Night,4,1,2.0,3,1,77
202400024968,2024-11-13,Afternoon,3,1,7.0,1,2,54
202400024969,2024-11-14,Evening,4,1,6.0,5,2,51
202400024970,2024-06-27,Morning,4,1,2.0,1,2,54
202400024971,2024-03-07,Morning,4,1,6.0,2,2,77
202400024972,2024-11-07,Afternoon,4,1,6.0,1,2,51
202400024973,2024-03-07,Evening,4,1,3.0,5,2,77
202400024974,2024-06-26,Evening,4,1,7.0,1,1,06
202400024975,2024-03-06,Afternoon,4,2,1.0,2,2,77
202400024976,2024-11-10,Afternoon,3,8,6.0,1,2,49
202400024977,2024-06-22,Morning,3,1,6.0,1,1,14
202400024978,2024-03-07,Morning,3,1,6.0,1,2,77
202400024979,2024-11-14,Night,4,1,6.0,5,2,49
202400024980,2024-03-07,Morning,4,1,6.0,5,2,76
202400024981,2024-06-27,Afternoon,3,7,3.0,1,2,60
202400024982,2024-11-13,Morning,4,1,3.0,2,2,49
202400024983,2024-03-07,Morning,3,1,3.0,1,2,74
202400024984,2024-06-27,Morning,3,1,3.0,1,1,16
202400024985,2024-11-14,Afternoon,4,1,3.0,1,1,47
202400024986,2024-03-07,Afternoon,4,1,2.0,1,2,69
202400024987,2024-06-27,Morning,2,1,7.0,2,1,07
202400024988,2024-11-14,Morning,3,1,6.0,1,2,47
202400024989,2024-02-19,Night,4,2,6.0,5,2,69
202400024990,2024-11-14,Afternoon,3,1,6.0,1,2,45
202400024991,2024-06-26,Evening,3,1,3.0,1,1,07
202400024992,2024-03-07,Afternoon,4,1,6.0,1,2,66
202400024993,2024-06-25,Night,3,1,7.0,3,1,17
202400024994,2024-03-07,Evening,3,1,2.0,5,2,64
202400024995,2024-11-13,Afternoon,4,1,5.0,1,2,44
202400024996,2024-03-07,Morning,4,1,2.0,1,2,64
202400024997,2024-06-26,Afternoon,4,7,1.0,1,1,88
202400024998,2024-11-12,Morning,4,1,6.0,1,2,44
202400024999,2024-03-07,Morning,4,1,2.0,1,2,64
202400025001,2024-11-14,Morning,3,1,6.0,1,2,34
202400025002,2024-03-07,Morning,4,1,3.0,1,2,63
202400025003,2024-06-26,Afternoon,3,1,6.0,1,1,10
202400025004,2024-03-07,Evening,4,1,6.0,5,2,62
202400025005,2024-11-14,Evening,4,1,3.0,5,2,33
202400025006,2024-03-07,Afternoon,4,1,6.0,1,2,59
202400025007,2024-06-27,Afternoon,3,1,3.0,1,1,24
202400025008,2024-11-14,Evening,4,1,3.0,5,2,33
202400025009,2024-06-27,Morning,4,1,2.0,1,2,06
202400025010,2024-03-06,Afternoon,3,8,2.0,1,2,59
